antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({60}),frozenset({26}),0.22703962703962705,0.22672882672882672,0.052059052059052056,0.22929500342231346,1.0113182638948508,1.0,0.0005826237994070171,1.0033296484451013,0.014478872225122903,0.12959381044487425,0.003318598678172668,0.22945216243768174
frozenset({8}),frozenset({55}),0.2494172494172494,0.2177156177156177,0.05718725718725719,0.22928348909657323,1.0531329424243032,1.0,0.0028852266614504407,1.0150092429801405,0.06721745881717534,0.13949962092494314,0.014787296848718472,0.2459765054333687
frozenset({8}),frozenset({93}),0.2494172494172494,0.2243978243978244,0.05718725718725719,0.22928348909657323,1.021772335413053,1.0,0.0012185690507368827,1.006339120324569,0.028389143937348087,0.1372622155911973,0.006299189007503238,0.24206556726296807
frozenset({30}),frozenset({56}),0.2080808080808081,0.22035742035742037,0.04770784770784771,0.2292755787901419,1.0404713325208483,1.0,0.001855697613273366,1.0115711377339285,0.049117529748055444,0.1253061224489796,0.011438778057517057,0.22288884722299762
frozenset({28}),frozenset({55}),0.22843822843822845,0.2177156177156177,0.05236985236985237,0.22925170068027212,1.0529869335314426,1.0,0.0026352823555620825,1.0149673803689692,0.06521914529301566,0.132991318074191,0.01474666147746348,0.23489708517239874
frozenset({7}),frozenset({20}),0.25827505827505826,0.2275058275058275,0.05920745920745921,0.2292418772563177,1.0076307924483636,1.0,0.00044837835047625146,1.002252392416327,0.010209990250275887,0.13879781420765028,0.002247330546047949,0.244743889447831
frozenset({5}),frozenset({32}),0.24677544677544677,0.22874902874902875,0.05656565656565657,0.2292191435768262,1.0020551555141826,1.0,0.00011601279666548225,1.0006099202177634,0.002722880585476121,0.13501483679525225,0.000609548441844988,0.2382508761362392
frozenset({5}),frozenset({27}),0.24677544677544677,0.21647241647241647,0.05656565656565657,0.2292191435768262,1.0588838398541829,1.0,0.003145579276115411,1.0165374204589892,0.07382837917189072,0.13909056171188386,0.01626838336312509,0.2452628381200714
frozenset({6}),frozenset({27}),0.23667443667443666,0.21647241647241647,0.054234654234654234,0.22915298752462246,1.0585782302375775,1.0,0.0030011670104910237,1.0164501786307578,0.07249423667435119,0.13595636930268798,0.01618394976615342,0.23984569692096164
frozenset({9}),frozenset({56}),0.25703185703185705,0.22035742035742037,0.0588966588966589,0.22914147521160821,1.039862759511071,1.0,0.002257781931441598,1.0113951582186878,0.05159660684139434,0.14073523950984032,0.011266771573988196,0.24820966567350508
frozenset({55}),frozenset({56}),0.2177156177156177,0.22035742035742037,0.049883449883449886,0.22912205567451824,1.0397746320631345,1.0,0.0019081979921140788,1.0113696797030132,0.04889926072798435,0.12850280224179345,0.011241863317824353,0.22774861598958634
frozenset({27}),frozenset({93}),0.21647241647241647,0.2243978243978244,0.04957264957264957,0.22900215362526918,1.0205186001236892,1.0,0.0009967102740995465,1.0059719093238646,0.02566093715610178,0.1266878474980143,0.005936457338931503,0.22495814052454594
frozenset({14}),frozenset({60}),0.2456876456876457,0.22703962703962705,0.05625485625485625,0.22896900695762173,1.0084979875238165,1.0,0.0004740248096891386,1.0025023376951185,0.011170942914313264,0.13507462686567162,0.0024960916309400534,0.23837225159653846
frozenset({98}),frozenset({26}),0.22533022533022534,0.22672882672882672,0.051592851592851596,0.2289655172413793,1.009865046914514,1.0,0.0005039939771874571,1.0029008955663696,0.01261011951517219,0.12883197516492045,0.0028925047122741084,0.22825931790787268
frozenset({1}),frozenset({28}),0.2613830613830614,0.22843822843822845,0.05982905982905983,0.22889417360285375,1.0019959232206557,1.0,0.00011917634295256774,1.000591287407016,0.0026968613124725284,0.13913986266714856,0.0005909379928225172,0.24539946775380783
frozenset({44}),frozenset({55}),0.20777000777000776,0.2177156177156177,0.04755244755244755,0.22887060583395663,1.05123650859494,1.0,0.0023176719680216215,1.0144657799361971,0.061521627089439236,0.12582236842105263,0.014259505073800355,0.2236430116964216
frozenset({20}),frozenset({23}),0.2275058275058275,0.2205128205128205,0.052059052059052056,0.22882513661202183,1.0376953869614944,1.0,0.0018911003526388137,1.0107787695033046,0.04702438321368413,0.1314756671899529,0.010663826574633283,0.23245344216083824
frozenset({95}),frozenset({23}),0.2418026418026418,0.2205128205128205,0.055322455322455326,0.22879177377892032,1.0375440903927782,1.0,0.002001872771103544,1.0107350427350428,0.04772574965859193,0.13592974417716688,0.01062102557164121,0.23983633791130654
frozenset({92}),frozenset({28}),0.25811965811965815,0.22843822843822845,0.059052059052059055,0.2287778446718844,1.0014866873901878,1.0,8.766162612316303e-05,1.0004403610960988,0.0020009701673538325,0.1381315885132679,0.00044016726356011914,0.2436406230162143
frozenset({18}),frozenset({27}),0.1881895881895882,0.21647241647241647,0.043045843045843045,0.2287365813377374,1.0566546309464036,1.0,0.00230798813549396,1.0159013957729162,0.06604618506089631,0.11903738719381177,0.015652499188484752,0.21379399059708118
frozenset({94}),frozenset({60}),0.2153846153846154,0.22703962703962705,0.04926184926184926,0.2287157287157287,1.007382419086731,1.0,0.0003610065148526645,1.0021731308915591,0.009340013607966739,0.125296442687747,0.0021684186340398437,0.22284520179797385
frozenset({67}),frozenset({55}),0.25547785547785545,0.2177156177156177,0.05843045843045843,0.22871046228710465,1.0505009456227827,1.0,0.0028089393124358236,1.0142551454854296,0.06456920555829432,0.1408767328587486,0.014054792375351307,0.24854509552613618
frozenset({7}),frozenset({26}),0.25827505827505826,0.22672882672882672,0.059052059052059055,0.22864019253910953,1.008430184365435,1.0,0.0004936581160357514,1.00247791729851,0.011270634159251348,0.13863553447646845,0.0024717924013605086,0.24454627858621003
frozenset({28}),frozenset({36}),0.22843822843822845,0.2114996114996115,0.052214452214452214,0.22857142857142856,1.080717959483573,1.0,0.003899855648107395,1.0221301332412442,0.09680261832829805,0.1346693386773547,0.021650993862267015,0.23772436233861655
frozenset({80}),frozenset({26}),0.2264180264180264,0.22672882672882672,0.05174825174825175,0.22855181880576528,1.0080404071385194,1.0,0.00041275826823612694,1.0023630778079176,0.010310833131243017,0.12891986062717772,0.002357506835831923,0.2283951691698463
frozenset({91}),frozenset({22}),0.24895104895104894,0.22268842268842268,0.05687645687645688,0.22846441947565543,1.0259375710578107,1.0,0.0014379404589194844,1.0074863647679182,0.03366201626115548,0.13713001124016486,0.007430735570940182,0.24193632697439438
frozenset({55}),frozenset({27}),0.2177156177156177,0.21647241647241647,0.04972804972804973,0.22840827980014278,1.0551380333911837,1.0,0.0025986238573651177,1.015469143868774,0.06680013408820028,0.12934518997574776,0.015233494746909718,0.2290641542575732
frozenset({87}),frozenset({20}),0.2463092463092463,0.2275058275058275,0.05625485625485625,0.22839116719242902,1.0038915033355742,1.0,0.00021806735093447827,1.0011473944425702,0.005143247707466977,0.1347227391142538,0.0011460794373930236,0.23782946337763528
frozenset({71}),frozenset({93}),0.20217560217560218,0.2243978243978244,0.046153846153846156,0.2282859338970023,1.0173268591601174,1.0,0.0007860808793209717,1.0050382773490343,0.02134774573418903,0.12132352941176472,0.005013020362093719,0.21698230212855657
frozenset({98}),frozenset({27}),0.22533022533022534,0.21647241647241647,0.05143745143745144,0.2282758620689655,1.0545263262123423,1.0,0.0026596730559434525,1.0152949026943665,0.06674706900156666,0.13176751592356686,0.015064492743711423,0.23294625838552369
frozenset({2}),frozenset({22}),0.24304584304584304,0.22268842268842268,0.05547785547785548,0.2282608695652174,1.0250235140629267,1.0,0.0013543600489987484,1.0072206353896496,0.032251126687587485,0.13522727272727275,0.0071688715818020955,0.238694286841227
frozenset({2}),frozenset({23}),0.24304584304584304,0.2205128205128205,0.05547785547785548,0.2282608695652174,1.0351365015166836,1.0,0.0018831311139003507,1.0100397255326834,0.04484265477901296,0.13594821020563597,0.009939931350114443,0.23992324662193218
frozenset({26}),frozenset({80}),0.22672882672882672,0.2264180264180264,0.05174825174825175,0.22823851953392735,1.0080404071385192,1.0,0.00041275826823612694,1.0023588805116337,0.010314977356778082,0.12891986062717772,0.002353329289036262,0.2283951691698463
frozenset({3}),frozenset({23}),0.2533022533022533,0.2205128205128205,0.05780885780885781,0.22822085889570554,1.0349550577828508,1.0,0.0019524634909250313,1.0099873629285394,0.045231781410493145,0.13896152409413523,0.009888601872780137,0.2451886535493327
frozenset({20}),frozenset({71}),0.2275058275058275,0.20217560217560218,0.051903651903651905,0.22814207650273224,1.1284352515719307,1.0,0.00590752422920255,1.0336415207211667,0.14733719043506227,0.13739201974496093,0.032546603485602246,0.24243383609917551
frozenset({19}),frozenset({71}),0.15944055944055943,0.20217560217560218,0.03636363636363636,0.2280701754385965,1.1280796148711518,1.0,0.004128645247526368,1.0335452426361518,0.13507402192926324,0.11180124223602485,0.03245648206999775,0.20396591016357188
frozenset({90}),frozenset({98}),0.23916083916083916,0.22533022533022534,0.05454545454545454,0.22807017543859648,1.0121597096188746,1.0,0.0006552887671768745,1.003549480822208,0.015789969834087373,0.13305534495830174,0.0035369265691811962,0.23506957047791893
frozenset({46}),frozenset({20}),0.245998445998446,0.2275058275058275,0.0560994560994561,0.22804801010739104,1.0023831591810528,1.0,0.00013337607743202362,1.0007023527481793,0.0031531675546309763,0.13440059568131052,0.0007018597950233902,0.23731635478047147
frozenset({97}),frozenset({80}),0.24055944055944056,0.2264180264180264,0.05485625485625486,0.2280361757105943,1.0071467334918836,1.0,0.0003892610885617917,1.002096146531293,0.009343746576307354,0.13310708898944193,0.0020917618918590668,0.2351574152403349
frozenset({49}),frozenset({98}),0.1696969696969697,0.22533022533022534,0.0386946386946387,0.22802197802197802,1.0119458128078818,1.0,0.000456782274964089,1.0034868255508824,0.01421745375663224,0.10859136502398603,0.003474709843817144,0.19987305797650626
frozenset({42}),frozenset({60}),0.2556332556332556,0.22703962703962705,0.05827505827505827,0.22796352583586627,1.0040693283735793,1.0,0.00023617925715827687,1.0011967035589082,0.005444676409185775,0.13731233980227023,0.001195273171250378,0.24231851856475037
frozenset({9}),frozenset({22}),0.25703185703185705,0.22268842268842268,0.05858585858585859,0.2279322853688029,1.0235479807035914,1.0,0.0013478397627581795,1.0067919724928338,0.030965298648441015,0.13911439114391144,0.006746152808525923,0.2455083618051272
frozenset({82}),frozenset({55}),0.24957264957264957,0.2177156177156177,0.05687645687645688,0.22789539227895392,1.0467572086474437,1.0,0.0025405933098240838,1.0131844499586435,0.05952425407968942,0.13858386974630824,0.013012882263621083,0.2445686811501836
frozenset({25}),frozenset({60}),0.2386946386946387,0.22703962703962705,0.05439005439005439,0.22786458333333334,1.0036335343942506,1.0,0.00019691264446509288,1.0010684088255757,0.004755489458490091,0.13222516055912353,0.0010672685464415002,0.2337132636036961
frozenset({87}),frozenset({26}),0.2463092463092463,0.22672882672882672,0.0560994560994561,0.22776025236593062,1.0045491596811265,1.0,0.00025404967129909195,1.001335628786609,0.006008510152211864,0.13455087588520315,0.0013338472618094044,0.2375949993837878
frozenset({87}),frozenset({94}),0.2463092463092463,0.2153846153846154,0.0560994560994561,0.22776025236593062,1.0574583145561063,1.0,0.0030482338174645865,1.016025641025641,0.0720935545592141,0.13831417624521072,0.015772870662460574,0.24411100641384553
frozenset({87}),frozenset({98}),0.2463092463092463,0.22533022533022534,0.0560994560994561,0.22776025236593062,1.0107842923963886,1.0,0.0005985381276756574,1.0031467261859417,0.014155981380472357,0.1350037397157816,0.0031368553610357946,0.23836288480365497
frozenset({83}),frozenset({22}),0.23403263403263402,0.22268842268842268,0.0533022533022533,0.22775564409030544,1.0227547590517205,1.0,0.0011858951719091598,1.006561681368216,0.029046276366385224,0.13212634822804314,0.006518906381670444,0.23355681716029578
frozenset({96}),frozenset({23}),0.18150738150738152,0.2205128205128205,0.041336441336441335,0.22773972602739723,1.0327731761707548,1.0,0.001311736696352074,1.0093581215532434,0.03877026913210479,0.11460577337354587,0.009271359048305661,0.2075978404626063
frozenset({1}),frozenset({26}),0.2613830613830614,0.22672882672882672,0.059518259518259516,0.22770511296076099,1.0043059642923216,1.0,0.0002551846840891103,1.0012641365990096,0.005804771371550902,0.13886874546773023,0.001262540575260657,0.24510684023637774
frozenset({12}),frozenset({23}),0.25594405594405595,0.2205128205128205,0.05827505827505827,0.22768670309653916,1.0325327233447705,1.0,0.0018361126053433735,1.009288824383164,0.04234586466165412,0.1393534002229654,0.009203336209375898,0.24597865810218078
frozenset({23}),frozenset({30}),0.2205128205128205,0.2080808080808081,0.050194250194250195,0.22762508809020437,1.0939263942199142,1.0,0.004309764309764312,1.0253041362530415,0.11015153984031291,0.1326488706365503,0.024679639297579496,0.23442494135652864
frozenset({2}),frozenset({26}),0.24304584304584304,0.22672882672882672,0.055322455322455326,0.2276214833759591,1.0039371113943092,1.0,0.00021695648735276657,1.0011557243345324,0.00518085712506278,0.1334833145856768,0.0011543901777124118,0.2358121124898987
frozenset({40}),frozenset({23}),0.24786324786324787,0.2205128205128205,0.05641025641025641,0.2275862068965517,1.0320769847634321,1.0,0.0017532325224632953,1.0091575091575091,0.04132231404958686,0.13692946058091288,0.00907441016333937,0.24170008019246192
frozenset({24}),frozenset({80}),0.20621600621600622,0.2264180264180264,0.04693084693084693,0.22758100979653353,1.0051364434047312,1.0,0.00023982578761133633,1.0015056379934428,0.006437765458156818,0.12167606768734891,0.0015033744557439378,0.217428116428809
frozenset({92}),frozenset({98}),0.25811965811965815,0.22533022533022534,0.05874125874125874,0.22757375075255867,1.0099566110984242,1.0,0.0005790980149954425,1.002904517323847,0.013288469509667474,0.13830954994511524,0.002896105535148443,0.2441317029624862
frozenset({27}),frozenset({34}),0.21647241647241647,0.21072261072261073,0.04926184926184926,0.22756640344580042,1.0799334853788538,1.0,0.0036462165133493776,1.021806136861899,0.09446641898900958,0.1303453947368421,0.021340776958796166,0.23067110732761997
frozenset({26}),frozenset({98}),0.22672882672882672,0.22533022533022534,0.051592851592851596,0.22755311857436603,1.009865046914514,1.0,0.0005039939771874571,1.002877729585804,0.012632927207221338,0.12883197516492045,0.0028694720212728785,0.22825931790787268
frozenset({13}),frozenset({23}),0.24864024864024864,0.2205128205128205,0.05656565656565657,0.2275,1.031686046511628,1.0,0.0017372940449863553,1.0090448925400382,0.040876393513415286,0.13709981167608287,0.008963815789473702,0.24200933756166315
frozenset({13}),frozenset({27}),0.24864024864024864,0.21647241647241647,0.05656565656565657,0.2275,1.0509422110552764,1.0,0.0027419011101994864,1.0142751890324706,0.0645135629623739,0.1384556865728414,0.014074276080920285,0.24440326633165832
frozenset({13}),frozenset({98}),0.24864024864024864,0.22533022533022534,0.05656565656565657,0.2275,1.0096293103448275,1.0,0.0005394933133860899,1.002808769799061,0.01269361455504171,0.13551749813849592,0.002800902708124368,0.23926724137931032
frozenset({74}),frozenset({98}),0.25205905205905205,0.22533022533022534,0.057342657342657345,0.2274969173859433,1.009615629916238,1.0,0.0005461343456681506,1.0028047681678967,0.012733692680787308,0.13651498335183132,0.002796923446047151,0.24098983800331647
frozenset({10}),frozenset({22}),0.25423465423465424,0.22268842268842268,0.05780885780885781,0.2273838630806846,1.0210852469813017,1.0,0.001193743664606138,1.006077326330491,0.027689460393854518,0.13793103448275865,0.006040615538625631,0.2434895588955412
frozenset({44}),frozenset({93}),0.20777000777000776,0.2243978243978244,0.04724164724164724,0.22737471952131638,1.013266149667362,1.0,0.0006185095229384249,1.003852961064965,0.016526088662220415,0.12272910779168349,0.0038381727348569127,0.21895051765539503
frozenset({35}),frozenset({80}),0.213986013986014,0.2264180264180264,0.04864024864024864,0.22730573710965868,1.0039206714486297,1.0,0.00018995767247515644,1.001148851148851,0.004968562755107879,0.12415708052360175,0.0011475328044703952,0.22106535997555687
frozenset({94}),frozenset({26}),0.2153846153846154,0.22672882672882672,0.04895104895104895,0.22727272727272727,1.0023989033584648,1.0,0.00011714780945550063,1.0007038712921066,0.003050108932461844,0.12450592885375494,0.0007033762057877886,0.22158701476727521
frozenset({25}),frozenset({27}),0.2386946386946387,0.21647241647241647,0.054234654234654234,0.22721354166666666,1.0496189092785355,1.0,0.0025638489974154285,1.013899215078659,0.06209500681678203,0.13527131782945737,0.013708675252875837,0.23887597399198374
frozenset({80}),frozenset({60}),0.2264180264180264,0.22703962703962705,0.05143745143745144,0.22717913520933425,1.0006144661684229,1.0,3.158716445429699e-05,1.0001805181201273,0.0007938251569746682,0.12794742945496715,0.0001804855392170994,0.22686814392225782
frozenset({11}),frozenset({26}),0.24848484848484848,0.22672882672882672,0.05641025641025641,0.22701688555347094,1.0012704993396748,1.0,7.157825339643847e-05,1.0003726586250856,0.0016884386385853432,0.1346938775510204,0.00037251980236848207,0.2379087169371193
frozenset({55}),frozenset({98}),0.2177156177156177,0.22533022533022534,0.04941724941724942,0.22698072805139188,1.0073248172487632,1.0,0.0003593402194800796,1.0021351378692098,0.009295282644058139,0.12554283458349783,0.002130588768446679,0.22314553643948903
frozenset({55}),frozenset({30}),0.2177156177156177,0.2080808080808081,0.04941724941724942,0.22698072805139188,1.0908297124799902,1.0,0.004114807751171387,1.0244494809591762,0.10644035651906655,0.13129644921552436,0.023865970371017804,0.2322356963632613
frozenset({92}),frozenset({24}),0.25811965811965815,0.20621600621600622,0.05858585858585859,0.22697170379289583,1.1006502742330706,1.0,0.005357453562581764,1.026849854887238,0.12326272170543574,0.14438912294140174,0.026147790506516177,0.255535588143622
frozenset({17}),frozenset({26}),0.24584304584304584,0.22672882672882672,0.055788655788655786,0.22692793931731983,1.0008781970575416,1.0,4.8950445220845296e-05,1.000257560192147,0.0011634534420601665,0.133855331841909,0.0002574938719761265,0.23649344189992105
frozenset({32}),frozenset({44}),0.22874902874902875,0.20777000777000776,0.051903651903651905,0.2269021739130435,1.092083387532113,1.0,0.004376464423084474,1.0247474064697264,0.10932758701818619,0.13494949494949496,0.02414976248145055,0.23835759406198176
frozenset({67}),frozenset({80}),0.25547785547785545,0.2264180264180264,0.05796425796425796,0.22688564476885648,1.002065287637331,1.0,0.00011946613345215074,1.00060485017212,0.0027682601929557016,0.1367302052785924,0.0006044845495362498,0.2414455677516211
frozenset({95}),frozenset({98}),0.2418026418026418,0.22533022533022534,0.05485625485625486,0.22686375321336763,1.0068056909848417,1.0,0.00037081109342181756,1.0019835156992263,0.008915471114860685,0.13305691669807765,0.001979589153063315,0.23515601453771828
frozenset({7}),frozenset({80}),0.25827505827505826,0.2264180264180264,0.05858585858585859,0.22683513838748498,1.0018422206749937,1.0,0.00010772961821913646,1.0005394864538832,0.002479130787070019,0.137490882567469,0.0005391955651799673,0.24279299815736638
frozenset({22}),frozenset({41}),0.22268842268842268,0.20621600621600622,0.050505050505050504,0.22679692951849267,1.0998027441232106,1.0,0.004583133347702113,1.0266177464733421,0.11674345646356844,0.13347022587268992,0.025927611873825435,0.23585513393784469
frozenset({20}),frozenset({55}),0.2275058275058275,0.2177156177156177,0.051592851592851596,0.226775956284153,1.041615473724857,1.0,0.0020612798235175936,1.0117176110108974,0.05171924875119083,0.13106987761547573,0.01158189882569024,0.23187477328840056
frozenset({90}),frozenset({27}),0.23916083916083916,0.21647241647241647,0.054234654234654234,0.2267706302794022,1.0475728685197079,1.0,0.002462929455936451,1.0133184462596228,0.05968734198550485,0.13511420828494,0.013143396637832837,0.2386545182983515
frozenset({97}),frozenset({26}),0.24055944055944056,0.22672882672882672,0.05454545454545454,0.22674418604651161,1.0000677431180962,1.0,3.6948288696520004e-06,1.0000198631777577,8.919530098162365e-05,0.13215361445783133,1.9862783219920286e-05,0.23365996142627157
frozenset({4}),frozenset({34}),0.255011655011655,0.21072261072261073,0.05780885780885781,0.22669104204753202,1.0757793920176022,1.0,0.004072136100108127,1.0206494844792717,0.09455367596592512,0.1417142857142857,0.02023171009566224,0.2505136626166864
frozenset({4}),frozenset({22}),0.255011655011655,0.22268842268842268,0.05780885780885781,0.22669104204753202,1.0179740792574101,1.0,0.0010207145871481624,1.0051759640412123,0.023700660772202013,0.1376757957068838,0.005149311390617472,0.2431431483789649
frozenset({31}),frozenset({23}),0.2331002331002331,0.2205128205128205,0.05283605283605284,0.22666666666666668,1.0279069767441862,1.0,0.0014344629729245162,1.0079575596816976,0.03540139460039347,0.13183404420317954,0.007894736842105291,0.23313601127554617
frozenset({79}),frozenset({56}),0.24553224553224554,0.22035742035742037,0.055633255633255635,0.22658227848101267,1.0282489153916194,1.0,0.0015284033932052576,1.0080485072301766,0.03641353439695297,0.13560606060606062,0.007984245968769477,0.2395252718216065
frozenset({60}),frozenset({80}),0.22703962703962705,0.2264180264180264,0.05143745143745144,0.2265571526351814,1.000614466168423,1.0,3.158716445429699e-05,1.0001798791179322,0.0007944635366746881,0.12794742945496715,0.00017984676725437575,0.22686814392225782
frozenset({94}),frozenset({55}),0.2153846153846154,0.2177156177156177,0.048795648795648794,0.22655122655122653,1.0405832568573468,1.0,0.0019030542107465187,1.0114236509758898,0.04970650680654429,0.12697128993125759,0.011294625120608422,0.2253384255525583
frozenset({28}),frozenset({23}),0.22843822843822845,0.2205128205128205,0.05174825174825175,0.22653061224489796,1.0272899857617466,1.0,0.0013746936823859912,1.0077802584398892,0.03443020059334261,0.13028169014084506,0.007720193340494096,0.23060145834232212
frozenset({12}),frozenset({98}),0.25594405594405595,0.22533022533022534,0.05796425796425796,0.22647237401335762,1.0050687770868663,1.0,0.0002923261664520352,1.0014765454325893,0.006778003991211147,0.1369309838472834,0.0014743684605729665,0.2418568766618512
frozenset({83}),frozenset({94}),0.23403263403263402,0.2153846153846154,0.05299145299145299,0.22642762284196546,1.0512711060519824,1.0,0.002584424122885662,1.01427533839551,0.06367188266938921,0.13367306938455506,0.014074421269171656,0.23622968443685574
frozenset({3}),frozenset({30}),0.2533022533022533,0.2080808080808081,0.057342657342657345,0.2263803680981595,1.0879444874620288,1.0,0.004635319786834936,1.023654466953436,0.10825726363403067,0.14192307692307693,0.023107862777012635,0.2509795791200282
frozenset({56}),frozenset({55}),0.22035742035742037,0.2177156177156177,0.049883449883449886,0.22637517630465445,1.0397746320631345,1.0,0.0019081979921140788,1.0111934859428022,0.04906495485442959,0.12850280224179345,0.011069578768464733,0.22774861598958634
frozenset({18}),frozenset({29}),0.1881895881895882,0.2055944055944056,0.04257964257964258,0.22625928984310487,1.1005128723661224,1.0,0.0038889160567482234,1.0267077639542954,0.11250503012485884,0.12123893805309735,0.026013014503204195,0.21668217704551312
frozenset({49}),frozenset({93}),0.1696969696969697,0.2243978243978244,0.03838383838383838,0.22619047619047616,1.0079887218045112,1.0,0.00030420757693484096,1.002316657701273,0.009545199326220952,0.10790738313674093,0.0023113032029080443,0.19862155388471175
frozenset({26}),frozenset({71}),0.22672882672882672,0.20217560217560218,0.05128205128205128,0.22618231665524333,1.118741896753644,1.0,0.005443014207582975,1.031023734655267,0.13725945142745793,0.13580246913580246,0.030090223544310627,0.2399166771592896
frozenset({46}),frozenset({23}),0.245998445998446,0.2205128205128205,0.055633255633255635,0.22615287428932407,1.025576988056237,1.0,0.001387444464367546,1.007288330716902,0.03307568842198356,0.13540090771558244,0.007235595305382859,0.2392216098014626
frozenset({42}),frozenset({93}),0.2556332556332556,0.2243978243978244,0.05780885780885781,0.22613981762917937,1.0077629684513636,1.0,0.000445311401022358,1.0022510438849794,0.0103486205580623,0.1369157158630843,0.0022459880672749287,0.24187877308051764
frozenset({90}),frozenset({94}),0.23916083916083916,0.2153846153846154,0.05407925407925408,0.22612085769980508,1.0498468393205236,1.0,0.002567688721534879,1.013873280372021,0.06240491886409744,0.13504074505238647,0.013683446087986856,0.2386015543910281
frozenset({20}),frozenset({44}),0.2275058275058275,0.20777000777000776,0.05143745143745144,0.2260928961748634,1.088188322277671,1.0,0.00416856388884361,1.023675824028869,0.10490877299819315,0.1340080971659919,0.023128243798596702,0.23683104045841152
frozenset({52}),frozenset({34}),0.24195804195804196,0.21072261072261073,0.0547008547008547,0.22607578676942838,1.072859651815097,1.0,0.0037148244141251147,1.0198380872239794,0.08958822542770886,0.13744631003514252,0.019452192924054267,0.24283140370919798
frozenset({21}),frozenset({94}),0.2564102564102564,0.2153846153846154,0.05796425796425796,0.22606060606060607,1.0495670995670996,1.0,0.0027374335066642774,1.0137943497379676,0.06351113987242307,0.14006759294029292,0.013606654783125373,0.24759018759018758
frozenset({82}),frozenset({34}),0.24957264957264957,0.21072261072261073,0.05641025641025641,0.226027397260274,1.0726300157594861,1.0,0.003819656127348435,1.0197743259690162,0.09023136730736647,0.13966910350134668,0.019390884302001005,0.24686325615226087
frozenset({31}),frozenset({27}),0.2331002331002331,0.21647241647241647,0.05268065268065268,0.226,1.0440129217516152,1.0,0.0022208819411616634,1.0123095394413224,0.05497126359487502,0.13273296789350042,0.012159857199524012,0.23467982770997847
frozenset({38}),frozenset({27}),0.2435120435120435,0.21647241647241647,0.05501165501165501,0.22590938098276964,1.0435943048270802,1.0,0.0022980145124667298,1.0121910332957325,0.05521995366953105,0.13584036838066002,0.012044202027791082,0.24001858137437118
frozenset({6}),frozenset({23}),0.23667443667443666,0.2205128205128205,0.05345765345765346,0.22586999343401182,1.0242941562705188,1.0,0.001267905883290503,1.0069202496683414,0.031071864820847013,0.13240954580446498,0.006872688944949379,0.23414711792912712
frozenset({35}),frozenset({98}),0.213986013986014,0.22533022533022534,0.04832944832944833,0.22585330428467681,1.002321388325445,1.0,0.00011193158046304136,1.0006756845406,0.0029465276744742876,0.12360890302066771,0.0006752282992768757,0.2201680314526832
frozenset({11}),frozenset({23}),0.24848484848484848,0.2205128205128205,0.0560994560994561,0.22576610381488432,1.0238230289279637,1.0,0.0013053613053613106,1.0067851373182553,0.030962380484317882,0.13586751975912684,0.006739409499358185,0.24008530701667402
frozenset({67}),frozenset({94}),0.25547785547785545,0.2153846153846154,0.057653457653457654,0.22566909975669103,1.047749391727494,1.0,0.002627458012073397,1.013281769291196,0.061211469618742693,0.1395261376457315,0.01310767616048855,0.24667293371672935
frozenset({17}),frozenset({98}),0.24584304584304584,0.22533022533022534,0.05547785547785548,0.22566371681415928,1.0014800122062861,1.0,8.198656217303646e-05,1.0004306804306804,0.0019595722072054283,0.13345794392523364,0.0004304950248976736,0.23593530668294171
frozenset({7}),frozenset({55}),0.25827505827505826,0.2177156177156177,0.05827505827505827,0.2256317689530686,1.0363600522576706,1.0,0.002044544422166804,1.010222722110834,0.047301068510370935,0.13950892857142858,0.010119275568731934,0.24664886092193045
frozenset({95}),frozenset({34}),0.2418026418026418,0.21072261072261073,0.05454545454545454,0.2255784061696658,1.0704992947653387,1.0,0.0035921705851775787,1.0191830852411763,0.08685925902568659,0.13705583756345177,0.018822020811537575,0.24221398184589482
frozenset({97}),frozenset({23}),0.24055944055944056,0.2205128205128205,0.054234654234654234,0.22545219638242894,1.022399495222643,1.0,0.001188213495905803,1.0063771091294027,0.028848538576411408,0.13330786860198623,0.00633669930640556,0.23570002349072117
frozenset({85}),frozenset({22}),0.23574203574203575,0.22268842268842268,0.05314685314685315,0.22544495715227422,1.012378436339766,1.0,0.0006498310461014456,1.0035588619418405,0.015998634922673442,0.13113496932515337,0.0035462413584335657,0.23205255533817482
frozenset({85}),frozenset({41}),0.23574203574203575,0.20621600621600622,0.05314685314685315,0.22544495715227422,1.0932466460247812,1.0,0.004533072038899542,1.0248258030385688,0.11160280054888469,0.13669064748201437,0.024224412544025957,0.24158457352715446
frozenset({27}),frozenset({41}),0.21647241647241647,0.20621600621600622,0.048795648795648794,0.22541277817659727,1.0930906010296937,1.0,0.004155571614779072,1.0247832283050078,0.10869145041523806,0.13050706566916043,0.024183873838371853,0.23101837100239056
frozenset({91}),frozenset({56}),0.24895104895104894,0.22035742035742037,0.0560994560994561,0.22534332084893885,1.0226264243038938,1.0,0.0012412451573290753,1.0064362712227337,0.02945985958722155,0.13576532531026703,0.006395110556691533,0.23996362093222684
